Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.0432330593519596,-3.837818771574123
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.7681623783002367,-4.38141452385519
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,5.778173018873121,-1.3008383992774992
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,2.0854126475252173,-0.7848628902377457
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,2.3983988117966084,1.1288072579065982
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,3.4675426096905597,-2.753025589944112
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,8.873741687406513,-0.363663303714392
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.5474380547953661,-3.2446607783228707
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,4.897802829829597,-1.8216256744718249
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,5.580962238519495,0.3495231684253188
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.9469787999337886,-1.7020418311576142
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,10.506349743568926,-1.3610553108788748
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,-0.041139823720708,-1.228155158322399
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.605996767702159,-0.9051235955212555
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,1.881974198075444,-0.20633872901011874
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,4.364240390000477,-5.490246252509956
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,3.464287644987213,0.3213234083947557
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,5.367372362100704,-3.146478499640672
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.0797506185048533,-0.6842782579521377
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.88916451131908,-3.7831310256348525
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.339358372269295,-2.859586767383909
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,21.420370331827367,2.0518177032151566
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.5455547810766896,-4.150026219749915
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.833476383770357,-4.536823727549961
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,1.95202083686598,-2.3293706161244585
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.65816943559932,-2.708278363464189
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,5.026940467102619,-2.1756980385532376
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,5.922718849086305,1.3328682361822097
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,2.112319510677888,0.6183775391602834
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,2.01190917004032,-2.20578786251734
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,2.9339074520849517,-2.009738228032666
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,2.4559795292705155,2.4674634473052732
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,2.282770953974986,-1.2057756654590426
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.597029563044621,-1.8474890692857167
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.098093402778029,-2.0887789739854568
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,11.90082363315346,0.02153095390006746
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.4308821630419193,-6.955152914314988
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,5.327128021141188,-1.0795754137831706
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,4.636717249595382,-5.135257380915909
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,5.210766981001889,0.34919524278804764
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,7.829298947617579,-0.2540740763367542
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.133474605867914,-1.2083490108606596
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.6264589172635944,-7.2643239389095955
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,3.627317286739137,1.2653954696664511
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.387098829822227,-3.1491183194677856
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.545990511845666,-0.31562594987150555
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,0.8719558555089248,-9.645620143889266
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,3.036519816402449,-2.667554235343729
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.672200514515788,-2.087109243310951
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,7.44468772825484,-2.06951647409464
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,6.155468518825234,-6.678219459690247
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,6.231477301991535,-0.5449898279519825
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,4.550994961323971,-2.093966820831637
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,0.3508949403139265,-1.6921069907823498
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.804001590823592,-2.7408294962464277
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,4.700074510172885,-0.7419114027161442
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,7.975292250752073,1.8919260462416334
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.05920178877656,-0.6000540204343098
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,6.816027466643785,0.9449667709487678
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.4526548568846556,-0.515845656459388
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,7.03680276528921,-1.3991243639473283
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,17.489811724297205,2.5113393516892715
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,3.867383368773038,0.9739468594785985
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,9.74852640672043,-3.911284393497438
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,1.65682984479304,0.7525254715721
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,1.500663254086951,0.5257486596861979
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.31594931658077,-6.160432559431175
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,17.99130516445107,0.5532849730653715
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.443647707468299,-1.4416440714353482
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,3.2961854104517,-1.5697118999997264
