Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,False,True,10.402399999999997,0.5228455220745007
7.12,4.2,57.8,8.28,22.4,29.8,1.5,True,False,False,23.5118,0.6195133690455426
49.0,6.7,23.4,8.67,14.7,35.1,1.5,False,True,False,3.511093001443001,0.5020744718247158
59.8,4.5,30.8,3.91,4.4,51.7,3.0,True,False,False,3.8266,0.5023328730715287
109.98,5.11,32.06,7.8,15.61,53.05,2.93,False,False,True,2.1371999999999995,0.5614891362607773
74.6,6.6,13.0,6.1,27.8,6.6,3.0,False,False,True,3.440868787878788,0.500417564358595
74.64,6.47,12.94,12.0,27.75,6.69,3.07,False,False,True,4.851364444444448,0.5065092532126305
2.68,9.37,24.72,1.7,6.23,6.23,1.23,True,False,False,8.443800000000001,0.5815760127972823
431.0,5.9,12.2,5.13,40.6,7.2,1.5,True,False,False,0.7386,0.5000324899999543
49.0,6.7,23.4,3.19,14.7,35.1,3.0,False,False,True,1.6082126829268295,0.5012883518718342
5.7,3.7,42.6,4.56,1.9,87.8,1.5,False,False,True,3.3467200000000004,0.5005456893833415
12.75,8.49,20.33,4.44,28.37,10.77,1.5,False,False,True,3.9036,0.9810307574887231
85.0,4.9,29.4,3.46,5.4,1.2,1.5,True,False,False,3.1572000000000005,0.5267394246953022
9.7,6.0,33.0,2.0,2.3,47.1,3.0,True,False,False,2.328338095238095,0.5041175735871611
51.5,4.9,28.4,6.34,9.6,22.3,1.5,False,True,False,5.40767619047619,0.5004478260934042
8.0,6.8,72.8,10.08,34.0,46.2,3.0,False,False,True,11.265600000000004,0.535210462055469
17.8,7.2,25.8,1.0,9.5,36.0,1.5,True,False,False,0.5713999999999997,0.5073439618148493
4.89,7.5,54.4,7.41,5.7,70.4,3.0,False,False,True,5.4796,0.5461790610552603
12.7,4.2,34.5,2.24,26.6,71.2,3.0,False,True,False,4.6972,0.5047058210469633
112.0,3.8,7.0,5.4,3.5,4.5,3.0,False,False,True,3.951400000000001,0.5011764878287867
112.0,3.8,7.0,10.6,3.5,4.5,1.5,False,False,True,8.302000000000003,0.541520166355683
12.15,7.0,28.6,9.11,1.1,52.5,3.0,False,False,True,8.62101818181818,0.5008697128418719
28.2,6.8,24.8,1.0,15.8,52.1,1.5,False,True,False,0.8948926829268293,0.521726733264398
206.43,4.04,5.62,8.35,13.36,3.85,1.5,False,True,False,4.496600000000002,0.7363299016519543
19.64,4.56,28.36,5.7,3.72,34.28,2.87,False,True,False,2.221446666666667,0.5004294564388365
13.2,5.3,33.1,17.4,6.9,40.3,1.5,False,False,True,6.466922222222224,0.7048776320786089
57.0,7.3,17.8,2.43,11.7,15.8,3.0,True,False,False,1.0438333333333332,0.5067099374299007
35.07,6.35,17.04,5.9,14.29,14.15,2.89,False,False,True,2.484797597402597,0.6602828529148531
137.0,4.7,34.8,10.12,14.9,45.8,3.0,True,False,False,9.457800000000006,0.50474706736096
51.5,4.9,28.4,11.6,9.6,22.3,3.0,True,False,False,7.247983333333332,0.5755965389725869
51.52,4.92,28.19,7.5,9.74,22.42,1.52,False,False,True,6.101214285714287,0.5000882257643905
21.22,4.32,34.21,16.7,3.91,63.6,1.48,False,False,True,5.687400000000002,0.5118134910315372
177.9,4.8,29.1,12.0,18.2,46.1,1.5,False,True,False,3.950985714285715,0.5154970634151375
17.7,7.6,25.7,2.59,2.6,46.1,1.5,True,False,False,1.1777999999999995,0.539478860438372
14.94,6.79,7.54,4.1,23.22,31.07,3.07,True,False,False,2.5772900000000005,0.5001861860163944
3.3,7.6,37.0,8.57,8.7,70.1,1.5,False,True,False,5.020199999999998,0.7350707687194815
6.13,6.45,41.16,5.59,32.59,45.11,3.0,False,True,False,5.990799999999999,0.5863858874509498
12.15,7.0,28.6,9.6,1.1,52.5,1.5,True,False,False,8.788685714285718,0.5000320032652624
5.74,3.84,42.59,12.0,1.85,87.84,1.43,False,False,True,7.076000000000001,0.8589184633872382
46.93,6.75,16.17,3.82,30.04,20.56,1.5,False,False,True,1.7345999999999993,0.7525355234249004
6.87,7.43,37.43,12.1,2.15,44.9,3.07,True,False,False,6.622614285714283,0.5017062734275186
2.34,8.8,28.7,7.5,5.0,24.5,1.5,True,False,False,15.903199999999996,0.999999999994774
386.07,4.56,3.05,12.1,32.12,2.44,3.1,True,False,False,2.2688000000000006,0.5002073599881118
137.0,4.7,34.8,9.58,14.9,45.8,1.5,False,False,True,11.323000000000002,0.8862996883120965
431.0,5.9,12.2,1.9,40.6,7.2,1.5,True,False,False,0.3057999999999999,0.5027983807808669
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,0.2996,0.5024800196618934
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.492300000000001,0.5123518089386235
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.365199999999987,0.5007617594106232
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.336366666666666,0.5871995809724807
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,2.988866666666668,0.5055400943742042
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.915866666666667,0.5661397351548044
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.676355555555557,0.5014575385874653
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.233950000000002,0.540703625178274
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.87241,0.6592626366286414
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.614199999999991,0.9993025190554599
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,13.533999999999994,0.5278601133327144
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.318235822510822,0.6775723348963825
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,2.97495,0.5934597617869987
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.174215555555556,0.5075871825239394
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,7.121807142857144,0.5011625643462921
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.3250764285714283,0.5014033817036423
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.917799365079364,0.5691961376335813
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.8167999999999989,0.543321662886127
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.243799999999997,0.576728655894088
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.5449999999999997,0.5314646168106607
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,2.974466666666668,0.5076090669641443
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.797275,0.5004563562795282
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.204600000000001,0.5022752742947297
