Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
431.0,5.9,12.2,1.9,40.6,7.2,1.5,False,True,False,-0.1291899195827436,0.14754626217414848
74.54,6.7,13.11,8.1,27.83,6.37,1.59,False,False,True,4.2450647738228255,0.32770808075340035
2.78,9.4,24.7,8.1,6.1,6.2,3.0,True,False,False,19.793984389104388,0.15881948694755146
82.9,4.4,22.2,10.11,12.0,26.5,3.0,True,False,False,6.38546055967017,0.3334170266943877
57.0,7.3,17.8,9.66,11.7,15.8,3.0,True,False,False,3.210177880399856,0.3372520001838483
51.5,4.9,28.4,1.7,9.6,22.3,3.0,False,False,True,1.9894929846213596,0.27283616287393975
17.7,7.6,25.7,6.1,2.6,46.1,1.5,True,False,False,1.934556452789584,0.34370296238648346
13.2,5.3,33.1,15.64,6.9,40.3,3.0,False,False,True,6.044076947559552,0.24047018582059826
17.8,7.46,25.83,12.1,2.68,46.02,3.02,False,True,False,3.032622342079013,0.23496474743859022
0.6,3.1,55.4,8.48,68.9,65.0,1.5,False,False,True,11.882852971713003,0.13599782917228612
4.08,6.8,24.6,7.7,2.5,62.6,3.0,True,False,False,12.854217864465816,0.08195328854160491
35.2,6.2,17.2,7.66,14.4,13.9,1.5,True,False,False,3.4549476916427837,0.3443453481176753
30.57,5.87,30.16,5.23,3.98,36.84,3.0,False,False,True,3.078595354724037,0.34300877799115986
28.2,6.8,24.8,7.67,15.8,52.1,1.5,True,False,False,3.502459488474968,0.2591217510796074
9.7,6.0,33.0,8.35,2.3,47.1,3.0,False,False,True,6.636665353762238,0.3845911797941624
35.2,6.2,17.2,3.8,14.4,13.9,1.5,True,False,False,2.330844609029133,0.329824496402284
23.7,6.2,31.2,3.91,10.8,30.9,1.5,True,False,False,2.9718346983189567,0.35977315518101866
2.63,7.4,14.8,1.64,18.7,26.7,3.0,False,False,True,1.6806782709683257,0.3219400149910699
0.6,3.1,55.4,8.0,68.9,65.0,3.0,False,True,False,10.205515883449053,0.04438066292350628
17.56,7.61,25.81,4.0,2.65,46.1,2.94,False,True,False,1.7413810101686908,0.38837062626896457
57.0,7.3,17.8,9.6,11.7,15.8,3.0,True,False,False,3.210177880399856,0.34058694054252886
6.79,7.26,37.56,6.0,1.94,44.97,2.96,True,False,False,3.5870633619139536,0.3231261256259038
17.8,7.2,25.8,11.7,9.5,36.0,3.0,True,False,False,3.116112369431634,0.339201650142402
8.0,6.8,72.8,2.86,34.0,46.2,3.0,False,False,True,2.06796102341505,0.3983449332241101
386.0,4.5,3.0,17.2,32.1,2.6,3.0,True,False,False,2.553242989378045,0.022491222435956793
49.0,6.7,23.4,6.46,14.7,35.1,3.0,False,False,True,2.928169261558494,0.33322216291685325
12.76,4.32,34.46,5.9,26.71,70.97,1.52,True,False,False,7.7632253259234,0.3548456079004773
28.93,7.59,22.27,7.6,3.76,36.39,3.08,False,False,True,3.1184617754099677,0.3280809436724643
66.7,5.6,22.2,8.0,7.0,17.7,1.5,False,True,False,5.18667140309514,0.33148681333288965
83.0,4.42,22.22,4.1,11.98,26.51,1.71,True,False,False,2.865531957697096,0.25551292143901383
2.78,9.4,24.7,7.93,6.1,6.2,1.5,True,False,False,18.81157248803762,0.277730287814017
28.24,6.88,24.7,11.6,15.75,52.16,1.48,False,True,False,4.787331280985175,0.19025994773698685
20.6,7.3,18.0,8.43,10.9,26.0,3.0,False,True,False,1.5093805781783505,0.39060772679235634
51.5,4.9,28.4,8.53,9.6,22.3,1.5,True,False,False,6.498948121606536,0.3795898102074363
112.0,3.8,7.0,10.1,3.5,4.5,3.0,False,False,True,8.179208906815834,0.2995719008881067
205.04,4.69,2.91,8.0,38.06,0.46,3.02,False,False,True,2.076096298857001,0.22504123428148795
205.12,4.69,2.86,1.8,38.28,0.61,1.68,True,False,False,1.0040491382622965,0.3872259104922232
51.51,4.85,28.1,3.6,9.78,22.55,1.41,False,True,False,3.3960739928964463,0.325126090619322
112.0,3.8,7.0,10.1,3.5,4.5,3.0,True,False,False,8.153109901761962,0.22617230010663428
9.9,5.89,32.98,8.0,2.31,47.04,3.01,False,False,True,6.784747002839669,0.3221594680107435
5.7,3.7,42.6,10.8,1.9,87.8,3.0,False,False,True,6.387832911588728,0.2882774101874402
2.78,9.4,24.7,3.4,6.1,6.2,3.0,False,True,False,9.738584920485463,0.1360140670225466
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.181328920647646,0.32673230632623984
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,3.333290598942712,0.3407302721872883
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,29.02441649181378,4.259002417612521e-31
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.252723445546971,0.16300243220429325
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.183059228665199,0.33012148884892056
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.475164493237393,0.3708595416962663
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,2.556545488544922,0.34176662165870914
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,3.4052693414683963,0.38066894625806535
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2878909185869976,0.31566120456989066
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.2603680538992816,0.31563567233727724
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.245173115020225,0.28662849324272616
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,15.844551715491043,0.06386380175610817
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.5321431479873038,0.3601014695290111
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,0.617861006152893,0.3075954794160754
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.1749025793026567,0.32149526095516157
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.038008191720685,0.33235975800290884
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.610041247623475,0.29743866086738147
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,20.43270958709349,0.5962084578338325
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.659247127783099,0.3754118896863881
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.5470335254555048,0.30286061982183277
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.6261257833606355,0.3343325432046886
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.191161355071109,0.32653602774927026
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.115346638693099,0.3699275609016131
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,0.9771811150796136,0.3139562417176564
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.781538886708642,0.30929493509102735
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.080593548468109,0.500649625568055
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,2.330976388010997,0.24978662306718247
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.880278270281469,0.2906903075668547
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.750481091320991,0.33009903024095966
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.1720436488934599,0.08887273324813716
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.0628784687908073,0.33594603285845576
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.962410372118216,0.35089491057288325
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.2828499481290593,0.3309435896328527
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.3342130848741114,0.29750887533370785
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,1.8746794318944708,0.3429463704697394
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.977926859779031,0.5707469724215083
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.483377121630895,0.40336086571840324
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.960038307493433,0.3341160017750586
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.7175531355455749,0.35766121689205826
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.488877562327384,0.24777733450060546
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.4568878142662025,0.31176591936471093
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.7158532728950022,0.35600809872417755
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.3131673007163536,0.2543625659786065
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.729814594176613,0.08406235375436982
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.757748461206222,0.3222363034380839
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.247912217294359,0.3592545015234223
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.301997908525172,0.07012308529744642
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.726862770498647,0.34845300616611113
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.145164153935268,0.25103693706509744
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,1.326864274185989,0.38663045794942064
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.654730279668748,0.3194373363513176
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.6813436528282595,0.35029095289018464
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.447563838776945,0.3370630645292278
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,4.403119262453706,0.2706487418362427
